inspection_id,restaurant_id,inspection_type,date,result,score,inspector_id,notes,pass
8022,832,Complaint,2024-08-07,Pass,43,INSP7811,Inspection notes for inspection 8022,True
8023,225,License,2016-12-19,Pass,63,INSP9689,Inspection notes for inspection 8023,True
8024,259,License,2021-12-14,Fail,16,INSP9509,Inspection notes for inspection 8024,False
8025,63,Routine,2018-08-29,Pass,81,INSP2458,Inspection notes for inspection 8025,True
8026,324,License,2024-10-05,Fail,7,INSP4502,Inspection notes for inspection 8026,False
8027,372,License,2020-03-19,Pass,12,INSP4038,Inspection notes for inspection 8027,True
8028,966,Routine,2020-10-29,Pass,20,INSP8811,Inspection notes for inspection 8028,True
8029,592,Complaint,2025-02-25,Pass,63,INSP6967,Inspection notes for inspection 8029,True
8030,932,Follow-up,2023-05-29,Pass,88,INSP2697,Inspection notes for inspection 8030,True
8031,471,Routine,2017-06-30,Fail,7,INSP3480,Inspection notes for inspection 8031,False
8032,383,Complaint,2024-07-29,Pass w/ Conditions,95,INSP5373,Inspection notes for inspection 8032,True
8033,898,Routine,2021-01-16,Fail,20,INSP8667,Inspection notes for inspection 8033,False
8034,300,License,2018-06-23,Pass,54,INSP8306,Inspection notes for inspection 8034,True
8035,515,License,2020-05-13,Pass,44,INSP2686,Inspection notes for inspection 8035,True
8036,187,Routine,2016-09-02,Pass,10,INSP9800,Inspection notes for inspection 8036,True
8037,809,Routine,2020-07-17,Fail,16,INSP5835,Inspection notes for inspection 8037,False
8038,382,License,2016-09-29,Pass w/ Conditions,60,INSP7344,Inspection notes for inspection 8038,True
8039,137,Routine,2021-04-01,Fail,100,INSP7587,Inspection notes for inspection 8039,False
8040,980,Routine,2025-05-12,Pass,79,INSP4289,Inspection notes for inspection 8040,True
8041,40,License,2023-03-01,Pass,75,INSP4628,Inspection notes for inspection 8041,True
8042,16,Follow-up,2021-01-10,Fail,71,INSP9438,Inspection notes for inspection 8042,False
8043,719,Follow-up,2019-08-26,Fail,69,INSP1138,Inspection notes for inspection 8043,False
8044,763,License,2016-02-04,Fail,67,INSP3021,Inspection notes for inspection 8044,False
8045,147,License,2015-06-08,Pass,18,INSP9691,Inspection notes for inspection 8045,True
8046,229,Follow-up,2020-06-24,Pass w/ Conditions,78,INSP6517,Inspection notes for inspection 8046,True
8047,660,Follow-up,2015-08-09,Fail,33,INSP2784,Inspection notes for inspection 8047,False
8048,813,Routine,2021-10-14,Pass w/ Conditions,67,INSP5967,Inspection notes for inspection 8048,True
8049,232,License,2016-06-26,Pass,63,INSP9714,Inspection notes for inspection 8049,True
8050,673,Follow-up,2024-09-08,Pass w/ Conditions,30,INSP3454,Inspection notes for inspection 8050,True
8051,48,License,2021-07-03,Pass,61,INSP3774,Inspection notes for inspection 8051,True
8052,893,Routine,2018-06-07,Pass w/ Conditions,20,INSP7678,Inspection notes for inspection 8052,True
8053,429,Complaint,2021-07-12,Fail,48,INSP1964,Inspection notes for inspection 8053,False
8054,981,License,2020-01-28,Pass w/ Conditions,77,INSP4405,Inspection notes for inspection 8054,True
8055,203,Follow-up,2017-10-20,Pass,13,INSP6091,Inspection notes for inspection 8055,True
8056,474,License,2023-07-24,Pass w/ Conditions,19,INSP7313,Inspection notes for inspection 8056,True
8057,738,License,2017-11-25,Pass w/ Conditions,43,INSP2175,Inspection notes for inspection 8057,True
8058,897,Routine,2016-09-21,Pass,35,INSP2863,Inspection notes for inspection 8058,True
8059,547,Complaint,2021-12-16,Pass w/ Conditions,88,INSP3736,Inspection notes for inspection 8059,True
8060,691,Follow-up,2025-01-25,Pass,80,INSP9020,Inspection notes for inspection 8060,True
8061,567,Complaint,2017-01-13,Pass,26,INSP9324,Inspection notes for inspection 8061,True
8062,801,Routine,2015-12-02,Fail,99,INSP2724,Inspection notes for inspection 8062,False
8063,210,License,2020-04-11,Pass,28,INSP1856,Inspection notes for inspection 8063,True
8064,623,Routine,2016-01-22,Pass w/ Conditions,87,INSP8711,Inspection notes for inspection 8064,True
8065,691,License,2017-10-25,Fail,74,INSP5075,Inspection notes for inspection 8065,False
8066,539,License,2017-07-22,Pass w/ Conditions,12,INSP2398,Inspection notes for inspection 8066,True
8067,938,Complaint,2017-05-24,Pass,99,INSP7254,Inspection notes for inspection 8067,True
8068,65,Complaint,2024-03-14,Pass w/ Conditions,16,INSP1750,Inspection notes for inspection 8068,True
8069,146,Complaint,2016-11-14,Pass,42,INSP1721,Inspection notes for inspection 8069,True
8070,93,Complaint,2018-01-31,Pass,34,INSP2999,Inspection notes for inspection 8070,True
8071,491,Complaint,2022-01-30,Pass w/ Conditions,45,INSP2827,Inspection notes for inspection 8071,True
8072,201,Follow-up,2024-05-28,Pass w/ Conditions,87,INSP6286,Inspection notes for inspection 8072,True
8073,985,Follow-up,2021-04-06,Fail,57,INSP9071,Inspection notes for inspection 8073,False
8074,404,Complaint,2024-07-07,Pass w/ Conditions,79,INSP3371,Inspection notes for inspection 8074,True
8075,938,License,2017-06-30,Fail,15,INSP9617,Inspection notes for inspection 8075,False
8076,905,Follow-up,2018-06-17,Pass,94,INSP2939,Inspection notes for inspection 8076,True
8077,988,Complaint,2019-02-19,Pass,21,INSP8580,Inspection notes for inspection 8077,True
8078,982,Complaint,2015-10-17,Pass w/ Conditions,53,INSP5458,Inspection notes for inspection 8078,True
8079,555,Routine,2021-07-10,Pass,72,INSP9805,Inspection notes for inspection 8079,True
8080,992,Routine,2024-08-22,Pass w/ Conditions,0,INSP1993,Inspection notes for inspection 8080,True
8081,360,Follow-up,2022-08-05,Pass w/ Conditions,55,INSP4481,Inspection notes for inspection 8081,True
8082,593,Follow-up,2024-01-11,Pass,24,INSP1598,Inspection notes for inspection 8082,True
8083,611,Complaint,2016-05-28,Fail,21,INSP8923,Inspection notes for inspection 8083,False
8084,90,Routine,2024-01-11,Fail,31,INSP1190,Inspection notes for inspection 8084,False
8085,544,License,2015-08-05,Pass,49,INSP3835,Inspection notes for inspection 8085,True
8086,676,Routine,2025-05-25,Pass w/ Conditions,21,INSP2533,Inspection notes for inspection 8086,True
8087,564,License,2021-07-17,Pass,78,INSP9719,Inspection notes for inspection 8087,True
8088,365,Routine,2022-07-07,Fail,9,INSP6260,Inspection notes for inspection 8088,False
8089,77,Follow-up,2019-02-25,Pass,64,INSP6761,Inspection notes for inspection 8089,True
8090,340,Follow-up,2018-11-21,Pass,23,INSP4850,Inspection notes for inspection 8090,True
8091,766,Complaint,2017-01-10,Pass,87,INSP1347,Inspection notes for inspection 8091,True
8092,87,License,2024-01-16,Pass w/ Conditions,93,INSP1371,Inspection notes for inspection 8092,True
8093,428,Routine,2021-08-14,Pass w/ Conditions,25,INSP4153,Inspection notes for inspection 8093,True
8094,814,License,2016-04-03,Fail,42,INSP8591,Inspection notes for inspection 8094,False
8095,838,License,2015-08-19,Pass w/ Conditions,7,INSP7014,Inspection notes for inspection 8095,True
8096,623,Complaint,2019-10-03,Pass w/ Conditions,23,INSP5869,Inspection notes for inspection 8096,True
8097,277,License,2024-12-18,Fail,85,INSP1241,Inspection notes for inspection 8097,False
8098,11,License,2017-04-27,Pass,29,INSP5033,Inspection notes for inspection 8098,True
8099,533,Follow-up,2016-02-15,Pass w/ Conditions,96,INSP1026,Inspection notes for inspection 8099,True
8100,9,Follow-up,2020-03-05,Pass,63,INSP3678,Inspection notes for inspection 8100,True
8101,959,License,2020-09-25,Pass w/ Conditions,60,INSP7397,Inspection notes for inspection 8101,True
8102,170,Follow-up,2021-08-06,Pass,66,INSP4558,Inspection notes for inspection 8102,True
8103,24,License,2020-03-02,Fail,71,INSP3170,Inspection notes for inspection 8103,False
8104,813,Follow-up,2020-10-29,Fail,39,INSP4043,Inspection notes for inspection 8104,False
8105,952,Routine,2016-03-28,Pass w/ Conditions,27,INSP7467,Inspection notes for inspection 8105,True
8106,4,Complaint,2019-01-24,Pass,53,INSP6264,Inspection notes for inspection 8106,True
8107,656,Follow-up,2018-07-03,Fail,60,INSP9252,Inspection notes for inspection 8107,False
8108,540,License,2018-07-03,Pass w/ Conditions,28,INSP9515,Inspection notes for inspection 8108,True
8109,962,Follow-up,2020-11-15,Pass w/ Conditions,55,INSP3666,Inspection notes for inspection 8109,True
8110,771,Complaint,2018-11-26,Pass,23,INSP5560,Inspection notes for inspection 8110,True
8111,55,License,2024-07-02,Pass w/ Conditions,51,INSP4570,Inspection notes for inspection 8111,True
8112,463,Follow-up,2016-07-27,Pass w/ Conditions,49,INSP9065,Inspection notes for inspection 8112,True
8113,965,Complaint,2020-11-21,Pass w/ Conditions,33,INSP9832,Inspection notes for inspection 8113,True
8114,712,License,2021-08-30,Fail,28,INSP6631,Inspection notes for inspection 8114,False
8115,407,Complaint,2025-04-23,Fail,44,INSP6778,Inspection notes for inspection 8115,False
8116,108,Routine,2016-08-31,Pass w/ Conditions,72,INSP4156,Inspection notes for inspection 8116,True
8117,172,Routine,2020-11-11,Pass w/ Conditions,16,INSP7501,Inspection notes for inspection 8117,True
8118,687,Complaint,2015-11-11,Pass w/ Conditions,99,INSP1296,Inspection notes for inspection 8118,True
8119,696,Follow-up,2019-10-12,Pass,70,INSP7813,Inspection notes for inspection 8119,True
8120,765,Complaint,2017-12-04,Pass w/ Conditions,94,INSP4852,Inspection notes for inspection 8120,True
8121,635,Follow-up,2022-08-06,Fail,63,INSP4178,Inspection notes for inspection 8121,False
8122,712,License,2021-06-01,Pass w/ Conditions,94,INSP1065,Inspection notes for inspection 8122,True
8123,48,Complaint,2017-03-03,Pass,19,INSP1977,Inspection notes for inspection 8123,True
8124,666,Routine,2022-11-07,Pass,58,INSP2608,Inspection notes for inspection 8124,True
8125,530,Follow-up,2015-07-19,Pass,39,INSP2693,Inspection notes for inspection 8125,True
8126,251,Complaint,2024-08-29,Pass,59,INSP5952,Inspection notes for inspection 8126,True
8127,591,Follow-up,2021-12-04,Pass w/ Conditions,81,INSP2806,Inspection notes for inspection 8127,True
8128,571,Follow-up,2018-03-31,Fail,74,INSP3219,Inspection notes for inspection 8128,False
8129,626,Follow-up,2018-08-19,Pass,98,INSP6340,Inspection notes for inspection 8129,True
8130,152,Complaint,2023-09-16,Pass,45,INSP6476,Inspection notes for inspection 8130,True
8131,888,Complaint,2015-07-03,Pass,30,INSP1728,Inspection notes for inspection 8131,True
8132,142,Follow-up,2016-06-13,Fail,11,INSP4532,Inspection notes for inspection 8132,False
8133,81,Complaint,2016-07-15,Fail,66,INSP7771,Inspection notes for inspection 8133,False
8134,877,Complaint,2020-02-01,Pass,80,INSP9464,Inspection notes for inspection 8134,True
8135,845,Follow-up,2019-12-02,Fail,97,INSP3777,Inspection notes for inspection 8135,False
8136,177,Complaint,2022-12-23,Fail,58,INSP2239,Inspection notes for inspection 8136,False
8137,167,Follow-up,2018-05-16,Pass w/ Conditions,37,INSP2854,Inspection notes for inspection 8137,True
8138,624,Follow-up,2022-05-16,Fail,93,INSP8145,Inspection notes for inspection 8138,False
8139,41,License,2017-11-28,Pass,80,INSP5347,Inspection notes for inspection 8139,True
8140,878,Follow-up,2017-05-21,Pass w/ Conditions,6,INSP5247,Inspection notes for inspection 8140,True
8141,63,License,2024-05-23,Pass w/ Conditions,22,INSP3440,Inspection notes for inspection 8141,True
8142,62,Complaint,2021-05-02,Pass,39,INSP6269,Inspection notes for inspection 8142,True
8143,241,Follow-up,2021-02-05,Pass w/ Conditions,48,INSP6307,Inspection notes for inspection 8143,True
8144,626,Complaint,2024-12-31,Pass,92,INSP2843,Inspection notes for inspection 8144,True
8145,493,Complaint,2019-02-13,Pass w/ Conditions,17,INSP8279,Inspection notes for inspection 8145,True
8146,449,License,2023-05-01,Pass,15,INSP4655,Inspection notes for inspection 8146,True
8147,673,Complaint,2019-01-04,Fail,9,INSP9045,Inspection notes for inspection 8147,False
8148,223,Follow-up,2018-08-13,Pass,40,INSP2559,Inspection notes for inspection 8148,True
8149,221,License,2023-07-02,Pass,31,INSP6925,Inspection notes for inspection 8149,True
8150,920,Routine,2021-09-17,Pass w/ Conditions,86,INSP6078,Inspection notes for inspection 8150,True
8151,780,License,2019-03-29,Pass,22,INSP2667,Inspection notes for inspection 8151,True
8152,310,Follow-up,2020-09-24,Pass,50,INSP8609,Inspection notes for inspection 8152,True
8153,639,Routine,2019-05-01,Pass w/ Conditions,4,INSP7429,Inspection notes for inspection 8153,True
8154,967,Complaint,2019-01-25,Pass,49,INSP5995,Inspection notes for inspection 8154,True
8155,141,Complaint,2023-03-20,Pass w/ Conditions,98,INSP2674,Inspection notes for inspection 8155,True
8156,508,Complaint,2023-09-09,Fail,37,INSP5067,Inspection notes for inspection 8156,False
8157,500,Routine,2022-05-27,Pass w/ Conditions,7,INSP8963,Inspection notes for inspection 8157,True
8158,415,Follow-up,2018-09-04,Pass,75,INSP5428,Inspection notes for inspection 8158,True
8159,565,Routine,2023-11-13,Pass,11,INSP6174,Inspection notes for inspection 8159,True
8160,976,Complaint,2024-04-24,Pass w/ Conditions,87,INSP7344,Inspection notes for inspection 8160,True
8161,254,Routine,2017-08-21,Pass,41,INSP3374,Inspection notes for inspection 8161,True
8162,228,License,2015-10-23,Pass,54,INSP7933,Inspection notes for inspection 8162,True
8163,660,Routine,2024-01-12,Pass w/ Conditions,56,INSP6328,Inspection notes for inspection 8163,True
8164,88,License,2022-12-20,Fail,75,INSP5241,Inspection notes for inspection 8164,False
8165,387,Follow-up,2023-02-18,Fail,81,INSP3514,Inspection notes for inspection 8165,False
8166,462,Routine,2018-08-03,Pass w/ Conditions,85,INSP2341,Inspection notes for inspection 8166,True
8167,794,License,2019-06-27,Pass,88,INSP8635,Inspection notes for inspection 8167,True
8168,132,Complaint,2015-08-07,Pass,99,INSP2114,Inspection notes for inspection 8168,True
8169,603,License,2017-10-02,Fail,42,INSP6727,Inspection notes for inspection 8169,False
8170,473,License,2020-12-06,Pass w/ Conditions,30,INSP5509,Inspection notes for inspection 8170,True
8171,515,License,2022-11-19,Pass w/ Conditions,89,INSP7360,Inspection notes for inspection 8171,True
8172,240,Complaint,2015-10-08,Fail,13,INSP3130,Inspection notes for inspection 8172,False
8173,646,License,2021-03-30,Pass,10,INSP2729,Inspection notes for inspection 8173,True
8174,171,License,2018-05-27,Fail,67,INSP8971,Inspection notes for inspection 8174,False
8175,26,Follow-up,2020-08-02,Pass,43,INSP7962,Inspection notes for inspection 8175,True
8176,650,License,2017-05-21,Pass w/ Conditions,9,INSP5891,Inspection notes for inspection 8176,True
8177,471,Follow-up,2018-11-27,Fail,65,INSP7242,Inspection notes for inspection 8177,False
8178,456,Routine,2021-02-27,Fail,68,INSP8716,Inspection notes for inspection 8178,False
8179,234,Complaint,2023-06-08,Fail,60,INSP7401,Inspection notes for inspection 8179,False
8180,98,License,2018-03-22,Fail,58,INSP4107,Inspection notes for inspection 8180,False
8181,134,License,2016-11-28,Pass,80,INSP1500,Inspection notes for inspection 8181,True
8182,309,Follow-up,2023-06-19,Fail,44,INSP4761,Inspection notes for inspection 8182,False
8183,112,Complaint,2023-02-04,Pass,1,INSP1101,Inspection notes for inspection 8183,True
8184,359,Complaint,2016-08-08,Pass,19,INSP7373,Inspection notes for inspection 8184,True
8185,62,Routine,2017-07-03,Pass w/ Conditions,95,INSP1940,Inspection notes for inspection 8185,True
8186,213,Routine,2021-04-23,Pass w/ Conditions,5,INSP8369,Inspection notes for inspection 8186,True
8187,85,License,2018-03-04,Pass,95,INSP8098,Inspection notes for inspection 8187,True
8188,643,Routine,2022-07-07,Fail,83,INSP3300,Inspection notes for inspection 8188,False
8189,919,Complaint,2023-02-19,Pass w/ Conditions,70,INSP6571,Inspection notes for inspection 8189,True
8190,180,Follow-up,2022-08-11,Pass w/ Conditions,20,INSP1369,Inspection notes for inspection 8190,True
8191,664,Complaint,2017-04-15,Pass,12,INSP4033,Inspection notes for inspection 8191,True
8192,937,License,2017-06-26,Pass w/ Conditions,17,INSP2025,Inspection notes for inspection 8192,True
8193,177,License,2024-06-27,Fail,56,INSP3231,Inspection notes for inspection 8193,False
8194,133,Follow-up,2020-11-02,Pass w/ Conditions,51,INSP7513,Inspection notes for inspection 8194,True
8195,868,Complaint,2019-06-22,Pass w/ Conditions,85,INSP9511,Inspection notes for inspection 8195,True
8196,629,Routine,2016-05-01,Pass w/ Conditions,48,INSP5763,Inspection notes for inspection 8196,True
8197,104,License,2017-09-29,Pass,27,INSP8021,Inspection notes for inspection 8197,True
8198,695,Routine,2022-07-08,Pass w/ Conditions,12,INSP9899,Inspection notes for inspection 8198,True
8199,732,Routine,2022-02-18,Pass,6,INSP2441,Inspection notes for inspection 8199,True
8200,298,Follow-up,2024-01-16,Pass w/ Conditions,68,INSP8281,Inspection notes for inspection 8200,True
8201,298,Routine,2016-09-14,Pass,41,INSP1161,Inspection notes for inspection 8201,True
8202,763,Complaint,2021-12-03,Pass,76,INSP6997,Inspection notes for inspection 8202,True
8203,46,Follow-up,2021-02-24,Pass,57,INSP2985,Inspection notes for inspection 8203,True
8204,476,Follow-up,2020-07-13,Pass,20,INSP3105,Inspection notes for inspection 8204,True
8205,647,Routine,2023-06-13,Fail,18,INSP5433,Inspection notes for inspection 8205,False
8206,365,Complaint,2019-09-17,Fail,48,INSP8161,Inspection notes for inspection 8206,False
8207,884,Complaint,2022-09-04,Pass,90,INSP1562,Inspection notes for inspection 8207,True
